,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
180500,124565.0,-2.45581519855302,-2.72670986077708,-0.734660167427294,0.477040629343366,-0.806745348254434,0.67882873485177,2.94102480159432,-0.133871684545846,0.193199779437589,-2.08056437207159,-1.55892548324459,-0.496297214916271,-0.367768748425763,-1.51048250696079,-1.41975356796615,-0.0790007604245292,0.866090296840509,0.771903316220706,-0.13850575758717,2.08620898845798,0.801650369470721,0.801844115632796,1.79153705492249,0.479384697038605,0.574348774412323,0.771055775750084,-0.226616946180753,0.252148273517056,880.0,0
105473,69539.0,-0.315866281966108,0.669090341408273,1.1327492579177,-0.78455354589152,0.85499083236963,1.16441215876533,0.432859055599118,-0.0548185492012697,-0.354421191098645,0.107550496116248,0.380345310067066,0.830114484203144,1.89421768549966,-0.429295240037041,0.926186968769697,0.397260231390935,-0.98914958923602,0.213391858934918,1.34847476894635,0.225551205402877,-0.107726293934198,-0.125640314942647,-0.140497732972309,-1.61823814442487,-0.800399451775288,0.843370193758212,-0.302946216661217,-0.0988449488788012,19.52,0
159478,112525.0,0.349113908149842,-2.96905473603307,-3.01372336502927,0.425308503298184,0.440042838542338,1.4063777815503,1.09638283731132,0.0522785003502011,0.05624147468628,-0.199757828303406,0.900335824901718,0.675011307190915,-0.34481835530228,0.996981924821793,0.506563236106061,-0.553677232548041,0.0623478678226883,-0.974864026541746,-0.775017706955728,1.44388343431228,0.645291491732725,0.0891431480627713,-0.63380713406107,-0.850686041607352,-0.37275000487058,0.687775007987792,-0.225503634150187,0.0506202070645828,851.18,0
43061,41353.0,-15.0209806030789,8.07523975163174,-16.2980905380446,5.66482005292134,-11.9181533731348,-4.24695712395156,-14.7166675516611,9.43508432139337,-6.7953981269244,-15.1241628144947,6.03766622940467,-11.6767222367813,1.32697878633103,-12.3816058947985,-0.0716392778020956,-9.48414337021449,-19.6718814509262,-7.64327282087749,1.16906441801605,-0.995786857833133,2.52511546344786,-0.832074336953531,-0.186116823393738,0.429780833741005,0.697102812320081,0.0560310740941657,-1.31088762047629,-0.707402991270252,34.12,1
69980,53658.0,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.0027494784537285,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596,0.0,1
170631,120280.0,1.92072665432373,0.285522546231187,-0.444485489960614,3.87366096733501,0.350063062881652,0.765441892192589,-0.258279570129632,0.149081959858201,-0.186273059844981,1.29632623233625,-2.0559940528506,-0.324186707466465,-0.405467199928716,-0.292007460157652,-1.85141282328672,0.50730099008703,-0.504132717135394,-0.297637826975012,-1.13444990640304,-0.306165830198656,0.0535528454485945,0.39182006024106,0.081718407389331,0.469985753085465,0.152277976817935,0.118612559081533,-0.0104449539917323,-0.043761107748742,1.51,0
88307,62080.0,-1.59945740179415,2.60772002929222,-2.98719294171061,3.06415614684784,-2.49791431686821,-0.54110279282052,-2.2777862276701,1.26816610842127,-1.99733105335741,-3.83477508791878,1.11335409263987,-4.97692104108215,-0.795530934675206,-4.54955674371782,1.81376325403563,-3.17746049642958,-5.36934877847861,-1.1214541569793,2.03059193793375,0.22533293042937,0.662933039629134,0.184086858369512,-0.0894518031771282,-0.505999935132595,-0.0622588885489331,-0.0527144132804191,0.322854004983613,0.135267636745646,180.0,1
15810,27252.0,-25.9424344479142,14.6019980426299,-27.3686502881266,6.37839460769688,-19.1040334039646,-4.68480620428185,-18.2613929340355,17.0525663121462,-3.74260500983864,-8.233721369876,4.6648362538527,-6.52566786025865,0.92375858946558,-6.32597461208273,-0.0702237027595964,-5.83836021908828,-12.0616957125199,-4.77334851403019,0.852969608454831,1.66730429040185,1.78431598423494,-1.91775921336107,-1.23578743924962,0.161104731783341,1.82037804128869,-0.2193590586868,1.38878576213598,0.406809649908512,99.99,1
176049,122608.0,-2.00345953080582,-7.15904171709445,-4.05097631587393,1.30957974749918,-2.05810158798669,-0.0986209270722274,2.88008272715204,-0.727484046608914,1.4603805509699,-1.53160798206082,-1.39432826167269,-0.220718797789479,-1.53099043146804,1.0752476539262,0.388383209307268,-0.660655352312646,0.0933209955444861,0.335742221574637,0.0575510393537501,3.97321702726744,1.24428677489095,-1.01523228673153,-1.80098486605048,0.657585626965743,-0.435617246752788,-0.894508922176968,-0.39755738695085,0.314261714087509,2125.87,1
30100,35771.0,-3.21895201068387,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.85298187130258,-3.06995821412732,-1.79687585578416,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.98477147722078,-1.14097718858781,-9.37787845231763,0.921463506707037,-4.65207119462111,-9.09423129737693,-3.08254995409724,0.132330776389272,0.571654488206511,1.80787725006384,-0.890421395077162,-0.325814386573867,0.123039596922715,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.745294626799623,60.6,1
13003,22850.0,1.1852756158332,-0.369012773563689,0.998231730889443,-0.555823089568259,-1.02115498460363,-0.320471999027027,-0.775556354575448,0.0612020888229727,3.20584482701689,-1.47931433970544,0.613000409625324,-2.04712914145389,0.890706369183794,1.45403659657545,0.863699760738762,-0.73045261895341,0.905642017826742,0.0990125673155466,-0.0044643262765689,-0.222901169128186,-0.13657110736498,0.0802331545471605,0.0043565375694509,0.0187083086152165,0.376891822649479,-0.694329504072376,0.0768371983440205,0.02587886183572,11.85,0
171337,120596.0,-3.24073318833854,-3.56899527851141,0.655385465312752,-1.63656592906779,-2.45984533692166,1.35980015525815,3.5340987725771,0.0387305662655958,0.536306239611143,-2.68382168048289,0.0151094410326604,0.561157870358986,-0.437386879685999,-0.328177592963896,-1.80248744271444,0.551342378822777,-0.791181331783497,0.450372994825292,-0.378485633367006,2.39301722960401,0.472929607892102,-0.681452672845728,2.37098305195127,-0.510703771732457,0.890939777495378,0.318562285168106,-0.436744867524985,0.122670237667483,1100.0,0
167309,118607.0,1.7025479893455,-1.29941744436973,-1.7637942703238,0.699502318102486,-0.175359449907144,0.127355136716428,-0.0226224796665978,-0.119802928604202,-0.265007781814283,0.900800650655173,-2.15440242764641,-0.770633039669751,-0.936725801444609,0.301132971950829,-0.477612076850697,-1.73790850268742,-0.0975996606548998,1.22139784734686,-0.76240433118543,-0.245187719534553,-0.321273968771737,-0.825427466849502,-0.0577647786574594,-0.0531693857574389,0.0908713810616821,-0.620923643065995,-0.0163674633749121,-0.0070658557994203,244.68,0
51030,44760.0,0.996958852649789,0.132686019250911,0.159199943780606,2.27323021755481,0.647814952715585,1.37118778107098,0.0448339818519791,0.236658154748332,-0.71025456346021,0.587784345413203,0.0150121527278997,1.13572009511392,1.24693660202926,-0.137741607502769,-1.17619851330199,0.434791106520794,-0.737062864226715,-0.308676307124404,-0.178948566458522,0.113047300000361,-0.164095629998327,-0.490752604060725,-0.224473433396322,-1.32085764772677,0.578051936526145,-0.0083787380031945,0.0035158620829721,0.0134549349617159,96.36,0
153835,100298.0,-22.3418888868038,15.53613332478,-22.8652284959099,7.04337354768731,-14.1831291919342,-0.463144880408286,-28.2151120538009,-14.6077905214735,-9.48145633401495,-20.9491915543611,4.73958247105186,-11.9249546896802,-1.50141102577851,-3.83678146634435,-2.72032883823594,-8.88010567222989,-15.8251362851177,-6.75042522352437,-0.129188144339879,4.10001904830367,-9.11042257588182,4.15889482041313,1.41292844456256,0.38280067392155,0.447153952515532,-0.632816336434319,-4.38015425911661,-0.467862869164174,1.0,1
149357,91075.0,-1.85506070184998,1.55496360697718,-1.40580882850107,0.669327345741316,-0.280229520106465,1.17865246733203,-3.45997906611492,-2.81515495312599,1.24222876512242,-4.15635447965382,2.20944075185923,-5.12231410931103,0.66129710617156,-3.10393771952109,-2.41086973192388,-2.42501563217886,-3.96062268909989,-0.125017788038036,0.60039728842723,0.536916458029193,-0.0953083066630984,0.94662891847112,-0.297402959067305,-0.368343891207103,0.198731156287359,-0.0785905919566464,0.366709355889324,0.0737667168278096,38.76,1
102443,68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
271873,164789.0,-0.411754163784399,1.01993588282845,-0.0528441172492468,-0.875142976321475,1.32212428779002,-0.10396356009791,0.934835015160068,0.0624589042037041,-0.465932784377149,-0.900834363027278,0.474513121390545,-0.12039361468022,-0.893048089051045,-0.619393611564225,-0.731915634626797,0.547614414996495,0.108114430267821,0.487689218062006,0.357533862740558,-0.11044612604235,-0.237980160992654,-0.795612012487903,-0.107354091897869,0.0200419519083034,-0.406070874459313,0.138639792627907,-0.0631921481903079,0.166704752797652,1.49,0
193761,130279.0,-0.899137194942593,1.69971296399858,1.51218030258461,3.90796416269285,1.04215574396971,3.33138744207155,-0.404990740599124,1.38573452099165,-2.11962705739896,1.14600108192405,0.301726714708883,0.0206179220575505,-0.250719352262633,0.524803683768177,0.445948140054847,-0.511899020145593,0.862068142313622,-0.796744705095329,1.05788541514909,0.172738526327508,-0.330537387722518,-0.859874324902982,-0.0093251390706217,-1.02697895456787,-0.198165759970707,0.165978730235333,0.270771324473681,0.0775645351314682,0.0,0
101906,67977.0,1.09624305822892,-0.139415245799793,0.69543881020461,1.46188653752026,-0.332454646198011,0.573456041450903,-0.34959137378851,0.191656995713417,0.892003591776308,-0.270134056329256,-1.28659456908855,0.538130689353764,-0.057904173971883,-0.427615768701265,-0.671315949051733,-0.674001402866529,0.255686624509625,-0.72861825358063,-0.0778552199627407,-0.119371685831869,-0.0990827755435506,0.0273278012805921,-0.159840312744996,-0.3997019694776,0.671515833359656,-0.230015036381231,0.0673345007705672,0.0228104877953919,38.0,0
87012,61502.0,-0.381377511927401,0.536802111726994,1.82852505423702,1.14120649508716,0.105093038947614,0.936518012850994,0.0078664655801243,0.438590514180102,0.0674276938036859,-0.296297092947588,0.335504820554493,0.678201972348062,-0.696712113396476,-0.161696769534702,-1.23474447406885,-0.883124222403854,0.336035335178957,0.0352124192211313,0.966100822904261,-0.0668388394557434,0.0712143896677502,0.523257161253,-0.178002603053394,-0.28036281804045,-0.33106490855402,-0.259887785580553,0.225376608633562,0.152290450939885,3.99,0
220370,142138.0,-0.558219510319377,1.32302165785575,0.837938421033136,3.23065914437673,0.578570354657136,0.983386692252681,0.246684728511733,0.65750820118672,-1.5156368112286,0.606860691793884,-0.602792651251183,0.840821379473082,0.643696217013738,-0.119090149373403,-3.23762501148806,0.296375123447023,-0.413313335510846,0.290372186099678,-0.57808689343016,-0.21115410885186,0.457630947071915,1.48589685232913,-0.250828978379561,-0.327104885849635,-0.401035210604103,0.257466731324265,0.109770314862431,0.139838949585416,16.9,0
246264,153102.0,-0.430533038480077,-0.880054495732489,1.1457376045018,-0.413859122534515,-1.1562369486726,0.241253767636471,0.974336086700127,-0.350799294400867,-0.744594119125831,0.15628661412145,-1.07000336404067,-0.0082190054279164,1.32886207893104,-0.623349679050706,0.722613842522013,-1.95353077457977,-0.124753365533709,1.86540316629491,-0.196040411032997,0.384037176973201,0.172667047048417,0.867715883890305,0.517982073633318,-0.088539792651478,-0.515572954071747,-0.0742840149577967,0.0133060082181444,0.0113261579774036,300.0,0
17453,28726.0,-29.8763655139763,16.4345245512223,-30.5586968214292,6.50586178736296,-21.6656542956569,-4.94035632949796,-20.0813910746494,19.5877726234404,-3.59149104711596,-7.80059820772759,3.94783971729026,-5.4879114860488,1.36994034924206,-4.82955244300835,-0.134412095441135,-5.12116240451142,-11.1181904509172,-4.65995586983801,0.608930080519071,1.72477883837961,1.81295397464878,-2.23225158753151,-1.41280344282556,0.178731069561437,2.15604185816706,-0.20938462411377,1.25564890085966,0.364530452975509,99.99,1
112158,72535.0,-0.362805077223101,1.17909177205165,1.44244603149795,0.133700197325512,-0.0840531617345421,-1.15933324269087,0.752076300138332,-0.123051699380214,-0.494531589008851,-0.526572338330095,0.167354536310715,0.299995081156772,0.570856839832159,-0.511335456014191,0.813942019325087,0.263305670806738,0.0979508805267046,-0.307933607567065,-0.217350192023785,0.134681025495753,-0.236780238157859,-0.587287546091016,0.0180558691105467,0.674424974513224,-0.187098867936677,0.0499662540405657,0.24960285623093,0.102653250822796,2.69,0
58134,48244.0,1.20339965942422,-0.0166871760493635,-0.237300274194044,1.10309926235196,0.388957497393543,0.594282347449791,-0.004701428374338,0.135527907012609,0.571870123393931,-0.100135573307104,-1.99933864078977,-0.591996112525675,-1.12558851092336,0.236683865462127,0.147906504036869,-0.25321773943012,-0.172566780249408,-0.363467026299673,0.158084245048282,-0.163229008665411,-0.189564925789354,-0.430989364033861,-0.247465853834964,-1.35274569812708,0.796310736481497,-0.224486429645015,0.0242493794381825,0.0043480619601752,38.83,0
159841,112997.0,1.81543429177878,-1.37974964054425,-1.5271222940376,-0.903439346636885,-0.618749531054145,-0.699981231659471,-0.199998479246666,-0.203227899805276,-0.647478086414898,0.896657955624488,0.695934292789672,-0.221376652338584,-0.517102304151418,0.352124404144596,-0.459094427441803,1.18991936600856,-0.0493061618829755,-1.18477442006737,1.0592376572096,0.323030368478206,0.0816913199901412,-0.287533748660862,0.0807033230563278,-0.492024123185366,-0.29603260449773,-0.434639218738564,-0.0756857134217222,-0.0390271501420038,205.48,0
191267,129186.0,0.290155157802135,0.0492431315858544,-0.740523666102691,2.86546277005979,1.39529391568643,-0.53516327889219,0.142543369971437,-0.222769707020631,-1.46369065190782,1.71353755281029,-1.12757349175133,-0.708657345883242,0.272186077406343,0.27471029150754,0.235191951820748,-0.463552709186313,0.472995390747944,-0.44789915630515,1.79092414652793,0.247579534584332,0.337348848382748,1.01819057752704,0.303550010776752,0.833886119752574,-1.22230609676666,2.7452606721766,-0.220401600319897,0.168232740494181,7.18,1
255556,157284.0,-0.242244998983291,4.14718554774299,-5.67234909620488,6.49374059630435,1.59116815595921,-1.60252259512767,-0.950462840251984,0.722902909564455,-4.12850525273272,-3.96322447209244,4.46946731169238,-4.6550713248721,-0.441775588896948,-10.1498129226371,0.612797714121901,-0.288725033933543,1.40450707513401,2.13208137860015,0.707199945685905,0.562029861091792,0.249022570668556,-0.480286305732899,-0.286080216527281,-1.15357475551215,-0.0355711283215471,0.559628209963356,0.40944648264684,0.221048104758881,0.77,1
70123,53719.0,-2.78704766104156,-2.35729190729564,1.46544430086092,-1.79670057260969,-1.45331504860793,0.624908299752594,-0.882023562553352,0.534820137100229,-1.79737828850644,0.474353056680466,0.365519003405085,0.167295631025034,0.667534221960354,-0.803154522459917,-1.69158706475993,-0.308297207664175,0.738883295164656,-0.0020039185283108,-0.261357267117208,-0.849257092718806,-0.340314236593744,-0.338321903980351,-0.895679455957362,-0.205466315234783,0.0906029857671067,-0.317336686319399,0.22681362788144,-0.499097800960627,271.87,0
10801,18399.0,-14.4744374924863,6.50318451651946,-17.7126323688621,11.2703523334822,-4.15014206409808,-3.3720982088695,-16.5358068114174,-1.4439469925952,-6.81527289964437,-13.6705451263516,10.5452629545898,-15.0226996343749,0.171633085144947,-15.0663743633461,-0.259575939555838,-8.6687392723375,-12.8041408991277,-5.11662049533788,0.579200358016368,1.10124987016838,-2.47596222945688,0.342390706034285,-3.56450803816097,-0.81814019000188,0.153407682695978,0.755079460824454,2.70656616161759,-0.992916047059418,1.0,1
230476,146344.0,-0.0997238993578782,2.79541433019956,-6.42385558221477,3.24751301512342,-1.6322902693315,-2.76666493059313,-2.31222288290759,0.961014122482514,-1.89600096481329,-4.91934829935247,3.05365441815753,-5.29781140208753,-1.46602972848647,-7.03588005080407,1.99713237234969,-3.83618852542499,-2.51518280017187,-0.864578711859257,2.32892697361116,0.340898315660141,0.647714388377444,0.126575864283858,0.203953480088146,0.0084949976311171,-0.174501150725926,0.575294798178312,0.152875890788003,-0.0981728103598323,94.82,1
281572,170270.0,2.1092781116227,-0.0074073081779142,-1.3641967983774,0.220276616982479,0.34477912348127,-0.671047964856994,0.217800417783279,-0.314637532125914,0.447169362790534,0.0381533679516598,-1.2078471535965,0.716997435095872,1.15138581958908,0.0445780183695958,0.037807810079779,0.0130821709530743,-0.563092414964834,-0.828018606974924,0.354817194661485,-0.14627336967092,-0.32288712367938,-0.736703557464072,0.242084439104727,-0.749137152830768,-0.179180952428682,0.245124335688771,-0.0621411972307346,-0.066295796534523,0.99,0
234574,148028.0,-1.05383960928927,4.36280068444382,-6.02353363697249,5.30453432323767,1.48073829836025,-2.19382145195429,-1.53081679187472,0.62685742392939,-4.03702140926181,-6.28542447506796,3.53614548208968,-7.95962843222551,-1.67342852339751,-12.4579989307142,-0.213884790193602,-1.42413127138773,-3.24368593233723,0.0599561084626287,-1.80233249695937,0.531574093184742,0.397954323754442,-0.945401782696661,-0.376137523247608,-0.220480420438516,0.264002964525927,0.0489347748109877,0.847219840332403,0.531931799394904,0.0,1
104405,69054.0,-0.319654576749574,0.978391639423937,0.883087450592822,-0.0928829598168654,0.892972776876959,0.491145929608778,0.551364185580109,0.160921834591782,-0.8045311331491,-0.429625612360168,-0.0870769071474109,-0.249642592127976,0.0012004469745668,-0.157062279099638,0.743646139239006,0.820669807597849,-0.580287752028044,1.0775891520047,1.60174956987989,0.143467485637118,-0.263578953832495,-0.841098339295593,-0.28445425106831,-1.44548879246128,-0.0714415172484348,0.263999239051325,0.0637831250843909,0.09217850709423,9.48,0
75255,55971.0,-1.6201538004239,-0.867839308217652,1.46904356882301,1.37047866081104,-0.771379000929589,0.685584349631593,0.850803919976351,0.138521021181166,0.209900421130172,-0.360741946938558,0.118352974786649,-0.0616820357752883,-1.54038272484074,0.0269370026559119,-0.806630952642767,-0.291069727463899,-0.0273335497834287,0.816949203732904,1.27502638820128,0.0926760635347705,0.0907293992855735,0.33459539754854,0.0803957368287063,-0.0001834565970843,0.130065079090456,-0.216928859783505,0.0964119255187657,0.207816279739836,353.1,0
142405,84694.0,-4.86810843844627,1.26441977404559,-5.16788542660662,3.19364784504611,-3.04562137708228,-2.09616609885545,-6.44561018266068,2.4225355920307,-3.2140554159387,-8.74597261185534,5.41604190908794,-8.16412507731485,-0.165010607208302,-10.1935303551514,-1.89521031032574,-7.36047460938421,-14.6687710766351,-4.87711900477519,1.38560952778492,0.66730977994879,1.26920538901712,0.0576572516592633,0.629307399675982,-0.168431773502721,0.443743902404587,0.276539471570389,1.44127396787951,-0.127943726430018,12.31,1
150687,93897.0,-10.3008197578448,6.48309458751086,-15.0763627200288,6.55419115286706,-8.88025172157215,-4.47167242014489,-14.900688599735,3.84017023811699,-4.35844142237671,-14.5331616869738,7.58874088021049,-15.8357188077344,0.135035383391472,-11.5670059165135,-0.077026912374336,-11.4674297370042,-19.1729963590355,-6.96985638421183,2.21175583268581,0.113244363257218,1.50874842459643,1.04164209875775,-0.682789602968657,0.573543946252624,-1.6023889741646,-0.393520821299559,-0.468892515546761,0.105920160381125,1.0,1
110193,71717.0,-1.67945045575895,0.590160834743194,0.391425900430778,0.73129245679137,-0.0446369921296685,-0.920893631537014,-0.586553772265669,0.904827271832234,-0.612493714318292,-0.813973069543373,-0.492482672984503,-0.335983832167182,-0.958472064833763,0.604576924191325,1.57386314789822,0.13812387739427,0.929912737703523,-0.254070519993639,0.2494365715189,-0.247800213802684,-0.0336287020182054,-0.556723574944064,-0.0421766182958801,0.0298341379363441,-0.877399581321058,0.105034420891031,-0.138009524783846,-0.151677003213279,1.98,0
29376,35446.0,-0.178824910453077,-0.768896788512456,2.22479080343855,-0.60263498443856,-1.48244407448567,0.311564730893509,-0.688194262092344,-0.126619064161585,-1.58990063216417,1.45709894083105,-0.561589720327191,-0.840381454575126,0.166363628152403,-1.19262125662157,-0.339369474243265,-2.33842179219143,2.05727146115766,-0.528797510238067,1.61484875644615,-0.127551877043789,-0.18549033586308,0.430011608836461,-0.113492044939049,0.438519384988022,-0.443352885352723,0.0737666598187792,-0.010614607316776,-0.107331389763263,53.17,0
34499,37694.0,1.08694295405265,0.102197303164466,0.950591390551386,1.22227585031436,-0.516476788609129,-0.0919521338108794,-0.276857378506274,0.0592099249889941,0.202705886841592,-0.0705304004972303,-0.0833132153835961,0.640760486610133,0.717237673088532,0.0049481931298171,1.39623674611755,0.197308163531846,-0.368199457619164,-0.48726854135014,-0.908629327391302,-0.0545932431383459,-0.0073735352107292,-0.0105385763211326,0.0528812028760656,0.0594744637761224,0.252409554595258,-0.46941870017499,0.0628085002979075,0.0408285265654477,37.77,0
